"Gene.Ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000021716",-0.705087100444048,4.03117539480896,-7.76959284920353,6.73801649709364e-09,8.63487023218455e-07,10.3316138084279
"ENSMUSG00000020522",-0.674251197864035,5.78636162377128,-7.75652722749585,6.98506450724363e-09,8.88416174470174e-07,10.1119545486176
"ENSMUSG00000025140",1.77728466001851,1.98007867766395,7.75325706269069,7.04832410378168e-09,8.89772018952022e-07,10.3478355602655
"ENSMUSG00000091183",-1.68542282557271,1.51494679201425,-7.72431685905867,7.63414276754109e-09,9.56586363375741e-07,10.2836673098037
"ENSMUSG00000084806",-1.07206594043296,2.07527088671714,-7.71773607154163,7.77411379907098e-09,9.58229408037377e-07,10.2757314414505
"ENSMUSG00000086047",-1.83864606758115,0.202019844391687,-7.71651804538636,7.8003051614953e-09,9.58229408037377e-07,10.0232163599743
"ENSMUSG00000001025",1.52497695371234,5.20099367985607,7.7157348193099,7.81719427223682e-09,9.58229408037377e-07,10.0674212475512
"ENSMUSG00000058755",1.48021335465835,4.12762262037166,7.70447032265903,8.0642442834836e-09,9.81401124456176e-07,10.1262380227647
"ENSMUSG00000053113",1.22221774452456,5.74090043868208,7.69429998757746,8.29410232370653e-09,1.00216453505585e-06,9.9667763394734
"ENSMUSG00000094094",4.45869783796273,5.53186531328886,7.68506425841229,8.50859710401552e-09,1.02079027384061e-06,10.0804534458123
"ENSMUSG00000066640",-0.577553545969355,4.41848889409069,-7.64240199051434,9.57490409055831e-09,1.14062730701327e-06,9.88408126143894
"ENSMUSG00000089756",-1.27840861514062,3.55671963052862,-7.63168086800791,9.86358067961502e-09,1.16679951591866e-06,9.9221491967564
"ENSMUSG00000074829",-1.27813109863249,3.49537586511396,-7.62395374346447,1.00771051670219e-08,1.17862534977963e-06,9.94501206274227
"ENSMUSG00000037007",-0.955097250188096,4.27007558753185,-7.62142381372762,1.01480296589968e-08,1.17862534977963e-06,9.85469674870149
"ENSMUSG00000041857",1.96168893370011,2.01101052920243,7.62055239385083,1.01725763222881e-08,1.17862534977963e-06,9.93930055560573
"ENSMUSG00000045767",-0.63851079365496,6.58487077922743,-7.61317803586619,1.0382729177233e-08,1.19404781227836e-06,9.71689822329617
"ENSMUSG00000021974",-1.61748491403886,0.908360711312095,-7.61095781339081,1.04468595541025e-08,1.19404781227836e-06,9.91263694242253
"ENSMUSG00000030469",-0.966283081391192,2.791727321327,-7.59134286489773,1.10311884757973e-08,1.25237304870192e-06,9.88775391639876
"ENSMUSG00000024384",-0.581042568578295,6.57933438900638,-7.58211005618579,1.13176084214111e-08,1.27632442704393e-06,9.6294733632979
"ENSMUSG00000090509",-2.1278452147929,-0.460867840352256,-7.57430237133075,1.15657012505461e-08,1.29566491625323e-06,9.38547560919495
"ENSMUSG00000062014",-0.835257678139575,6.63335084104686,-7.56799816528767,1.17700424467219e-08,1.3098818291365e-06,9.59344988828455
"ENSMUSG00000029569",-0.767175264985938,5.88062075654702,-7.55365705189029,1.2248641517912e-08,1.35423542429412e-06,9.5494931605003
"ENSMUSG00000086231",-2.11359978672492,0.0446542298319696,-7.54124473407489,1.26787917567368e-08,1.39269117764259e-06,9.65059532050693
"ENSMUSG00000036181",1.53046723262578,5.98819775051059,7.53209311105257,1.30057319644123e-08,1.41938685103225e-06,9.58253063221864
"ENSMUSG00000036916",-0.959237346543432,4.76416252099941,-7.52488383318197,1.32692958120707e-08,1.42270195503361e-06,9.53569886086902
